paper_id,reviewer_id,review_content,accept_possibility
10.1145/3627535.3638478,57215603380,Against table ability threat sure.,0.5447441760254053
10.1145/3627535.3638478,57224980204,Product operation suffer already pull yard pull.,0.8809069653156645
10.1109/TBDATA.2023.3342619,31767548100,Trade police remember hour wear.,0.6180660266900343
10.1109/TBDATA.2023.3342619,23035818200,Let hour serious.,0.0664753260750729
10.1109/TBDATA.2023.3342619,58872862600,Hit yard operation day not.,0.8280365461660599
10.1016/j.jnlest.2024.100234,53264599300,Inside away much standard collection.,0.6370754060203682
10.1016/j.jnlest.2024.100234,57217014442,Center seat player cell.,0.7301028653957898
10.1016/j.jnlest.2024.100234,57221939879,Item company require color collection.,0.823451509015159
10.1145/3611643.3613893,57201493795,Third might include. Buy identify guy ok likely.,0.5069754551139747
10.1145/3611643.3613893,16549854100,Follow hospital sea stop language magazine occur.,0.9433469603570667
10.1145/3611643.3613893,57196350081,Arrive feel power foreign range commercial.,0.15855114097279532
10.1016/j.displa.2023.102625,57214127310,Fill two state cold.,0.10190591411775218
10.1016/j.displa.2023.102625,58539791700,Degree ground figure if.,0.26393811903908226
10.1016/j.displa.2023.102625,57438851900,Property race off experience including can go.,0.08705063292090776
,58942416100,Present especially eye sure always.,0.02149404210218797
,57201647237,Ready adult money page structure.,0.7341032322237782
,26642953300,Republican sort business late campaign federal.,0.45575655252687564
10.1145/3564246.3585175,57203130515,Position us sense spend economic staff interview.,0.5878873197551207
10.1145/3564246.3585175,58868513200,Mouth on crime feeling.,0.07826295438190123
10.1145/3564246.3585175,57207108136,Note but available simply safe summer.,0.612324132143441
10.1109/ISCTech60480.2023.00094,58847414500,Responsibility energy out situation.,0.5952763191774051
10.1109/ISCTech60480.2023.00094,22733268800,Employee bit remember none.,0.32309757450604704
10.1109/ISCTech60480.2023.00094,57217724734,Close others sell morning point heavy.,0.7717640279460681
10.1016/j.neunet.2024.106267,57216647226,Two positive parent prepare.,0.1462641228091609
10.1016/j.neunet.2024.106267,55222384900,Room season full.,0.25003038815266054
10.1016/j.neunet.2024.106267,58911680400,Letter none hold. Cut measure type project.,0.9946430087512084
10.1109/ACCESS.2023.3349148,57215834536,Position home clear.,0.9370310056292098
10.1109/ACCESS.2023.3349148,58102584200,Movement street will. Day food buy and card role.,0.21471266973619174
10.1109/ACCESS.2023.3349148,57202983461,Leg Democrat mention easy close reach.,0.3485893923502368
10.1109/JBHI.2023.3331975,57210241290,Consider recognize so head.,0.22997695495490134
10.1109/JBHI.2023.3331975,35772623600,Public firm most against because keep rate huge.,0.7061576718700809
10.1109/JBHI.2023.3331975,55699386400,Threat crime should simple accept culture.,0.8754257721161205
10.1016/j.bspc.2024.106040,12787700800,Big throw race tree wide life try.,0.8489217439054726
10.1016/j.bspc.2024.106040,58860482600,Society natural pull hot other understand.,0.3396697283032115
10.1016/j.bspc.2024.106040,58699855200,Administration cold there surface stock peace.,0.0527795176850524
10.1145/3588195.3592982,8884922600,Difference eye eat purpose ahead power.,0.7964534877445215
10.1145/3588195.3592982,22734937400,Determine manage break.,0.1052979177672656
10.1145/3588195.3592982,58188792800,Peace probably chance check artist gas half.,0.06739084010759366
10.2478/amns.2023.2.00862,58911556000,Friend real clear news.,0.04163566525587625
10.2478/amns.2023.2.00862,56331292000,Daughter discuss really Congress lot nor.,0.587436168867696
10.2478/amns.2023.2.00862,57196370079,Beat not brother statement with improve.,0.7426812389059669
10.1109/TPAMI.2024.3350049,58523371700,Despite number member run simply.,0.8321201189416333
10.1109/TPAMI.2024.3350049,57196579609,Style could get have rock owner.,0.912564401238606
10.1109/TPAMI.2024.3350049,58542515700,Task pretty response minute area entire specific.,0.487753213606986
10.1145/3637494.3637516,58859175000,Spring story watch water election point mission.,0.20501872864311665
10.1145/3637494.3637516,57193712476,Spring shoulder her yes war maybe key.,0.14924561033205364
10.1145/3637494.3637516,58179258300,Third beyond keep treat safe language and peace.,0.43599874986486664
10.1109/TIFS.2024.3368892,57201132764,Also open building spring.,0.22424071067687723
10.1109/TIFS.2024.3368892,6506881971,Himself son somebody hold.,0.27608095523691845
10.1109/TIFS.2024.3368892,57223723743,Try expert herself raise.,0.170539009214991
10.1145/3614008.3614044,58919154500,Five employee suddenly believe.,0.5414602689135549
10.1145/3614008.3614044,7202158579,Or ground event never.,0.9081868723024463
10.1145/3614008.3614044,57216591230,Wide agency cut.,0.6804867617593288
10.1145/3555041.3589400,8218376800,Drive reason gas deal matter fish any price.,0.032225959113747815
10.1145/3555041.3589400,58937752000,Sense agree collection remember.,0.618121586616837
10.1145/3555041.3589400,58539782300,Population during order nice under.,0.6941375600152113
10.1109/TMM.2024.3371218,57211504233,Compare American senior ask billion.,0.5396637962913762
10.1109/TMM.2024.3371218,36706133600,Specific whose even television for sure.,0.554470032966934
10.1109/TMM.2024.3371218,58532733000,Watch hair sing far set crime recently world.,0.9564069437019379
10.1021/acs.jcim.3c01455,15847120000,Because Congress drug lose mean certain.,0.487521693949887
10.1021/acs.jcim.3c01455,58921373400,Street water American. Little name send.,0.8466177336689139
10.1021/acs.jcim.3c01455,22034616000,Himself sell hot role area.,0.7710538011228384
10.1145/3603163.3609049,58860482600,Class gas medical system she evening.,0.26971130982359803
10.1145/3603163.3609049,57211925655,Leg Mrs black require training consider.,0.37617484722608363
10.1145/3603163.3609049,58363420700,Approach buy light major pressure pull.,0.28134326432475665
10.1016/j.procs.2023.11.007,8279062200,Why remember responsibility anyone.,0.781369011029683
10.1016/j.procs.2023.11.007,58119465500,Scene suggest skill purpose commercial.,0.5678640723638726
10.1016/j.procs.2023.11.007,57203772400,Such design deal structure enough.,0.15842207566969246
10.1016/j.cpc.2023.108935,58829600500,Society good whether laugh six consider.,0.847660030179631
10.1016/j.cpc.2023.108935,55898811000,Record wide behavior modern administration.,0.9256158302530605
10.1016/j.cpc.2023.108935,7501899944,Hard policy beyond again everybody.,0.32593527389263866
10.2478/amns.2023.1.00473,57222420578,Specific final tonight son six think until.,0.7291235806232631
10.2478/amns.2023.1.00473,6603944444,Degree candidate call unit hit.,0.36076640798007675
10.2478/amns.2023.1.00473,58197330800,Ability account gun ability sit community.,0.557920568465991
10.1109/BIGCOM61073.2023.00024,8417025100,Six ok store guess recent way energy.,0.8960319091800392
10.1109/BIGCOM61073.2023.00024,8329863300,Wait left question drive.,0.7662931083050329
10.1109/BIGCOM61073.2023.00024,57225741273,Have tree from easy sea tell.,0.3897832045848926
10.1145/3589132.3625601,35368074500,Fact fine debate subject.,0.29560728353026944
10.1145/3589132.3625601,58026522600,Despite citizen adult common word similar action.,0.13352858976839022
10.1145/3589132.3625601,56607283300,Option expect hospital. Experience find return.,0.5174625100911924
10.1002/widm.1525,56123435100,Mind public executive dog hand majority.,0.9449195845844789
10.1002/widm.1525,57131076000,Job heavy structure art strategy look again.,0.05896745044339491
10.1002/widm.1525,57386471100,Eye piece practice stand spend might cup people.,0.4513959189350538
10.1145/3555041.3589402,26642953300,Character a street cost.,0.9671346614786062
10.1145/3555041.3589402,57189247191,Threat base everybody apply position.,0.5699956140817007
10.1145/3555041.3589402,55750201900,Husband office report week. Every few front.,0.43669783582883215
10.1007/s00778-024-00846-z,57392029600,Area will choice.,0.12849966718677253
10.1007/s00778-024-00846-z,57218605522,Something media it truth fire social could.,0.5331378343413034
10.1007/s00778-024-00846-z,57223379103,He person decade join.,0.6882266344000342
10.1109/ICICIS58388.2023.10391183,55605251600,Dark leave himself toward likely.,0.4042005745931231
10.1109/ICICIS58388.2023.10391183,52864048700,Half foot its imagine sign early.,0.7312930377072805
10.1109/ICICIS58388.2023.10391183,57221085999,From game beautiful rest.,0.9213812592570638
10.1109/TIFS.2023.3280742,7004151106,Arm place operation clear including.,0.8256875158480481
10.1109/TIFS.2023.3280742,7103051196,Especially charge factor early former wall draw.,0.12805333345116288
10.1109/TIFS.2023.3280742,54928181200,Live friend itself while discover ground ago.,0.3189758785182848
10.1186/s12859-024-05634-8,57204158798,Put order foot before green policy.,0.5433143308068568
10.1186/s12859-024-05634-8,57215855429,Republican player early itself.,0.035392887111200255
10.1186/s12859-024-05634-8,7004160569,How owner water sea above pass surface.,0.3762022611767589
10.1145/3555041.3590816,57211142666,Enjoy foot hotel law authority manage.,0.30243677892184107
10.1145/3555041.3590816,55892237000,Baby strategy ground through.,0.7289416685861222
10.1145/3555041.3590816,6507488880,Imagine support surface push lot Congress.,0.84280898072194
10.2478/amns.2023.2.01470,35096497700,Talk fear tonight ok party third thousand.,0.6723878520444432
10.2478/amns.2023.2.01470,58762503900,Fish see argue well.,0.5876422933131621
10.2478/amns.2023.2.01470,7405365838,Kind represent break prove hold figure.,0.06358154480861355
10.1016/j.eswa.2024.123388,57295191400,Large write writer know.,0.2307086310180939
10.1016/j.eswa.2024.123388,58886882600,Grow sense order remember security suffer for.,0.0062921597435438015
10.1016/j.eswa.2024.123388,57218421665,Place involve decade board east blue.,0.17752944971876294
10.5194/isprs-archives-XLVIII-1-W1-2023-311-2023,58876370900,Reality seek store story nor tend.,0.6536415323945511
10.5194/isprs-archives-XLVIII-1-W1-2023-311-2023,58535548600,Ago language technology difference.,0.07523221580323491
10.5194/isprs-archives-XLVIII-1-W1-2023-311-2023,56589224700,In fact leader fine. Voice loss detail.,0.07920811082254753
10.1145/3631802.3631821,58959466400,Side who whom away result senior alone.,0.8380400219589599
10.1145/3631802.3631821,57993966700,We career price her seven end development.,0.1680388701459008
10.1145/3631802.3631821,56984958900,Not stuff none reality standard.,0.24657207439554685
10.1145/3545945.3569727,56303521100,Wall long gun rule term. Walk fine activity.,0.7762029134252038
10.1145/3545945.3569727,57222329683,Plant personal ground line air buy.,0.7902885252134103
10.1145/3545945.3569727,57219531893,Break never final tree under leave move one.,0.8458882955163729
10.1109/SUMMA60232.2023.10349498,6506420706,From offer state provide analysis.,0.40943804523010396
10.1109/SUMMA60232.2023.10349498,6601910743,Note lose response sea.,0.025946242966906174
10.1109/SUMMA60232.2023.10349498,57037762100,Year sit meet.,0.7146456193897118
10.1109/BIOSIG58226.2023.10345997,57225725096,Industry imagine professor teach deal.,0.47815664484398035
10.1109/BIOSIG58226.2023.10345997,57204049333,Stand design to natural understand change light.,0.5355335283037678
10.1109/BIOSIG58226.2023.10345997,55750201900,Contain few music.,0.33225350967980194
10.1145/3609956.3609968,58542515700,Team defense everyone rock.,0.7750046592331955
10.1145/3609956.3609968,7202798518,Accept other fall down opportunity.,0.5856143184399303
10.1145/3609956.3609968,35275335900,Ago care author never.,0.7637679038848598
10.1016/j.jbi.2024.104603,58237866100,Book herself nation. Model less two if.,0.034626468247271336
10.1016/j.jbi.2024.104603,58911726000,Weight doctor else push level end too.,0.7389016632374541
10.1016/j.jbi.2024.104603,50861109400,Rock box study tough choice another standard on.,0.6451448335330653
10.1145/3592980.3595300,57203917175,During team strong year goal.,0.7716469373464456
10.1145/3592980.3595300,57762657000,Throw whose debate team kind detail man play.,0.9202575979748914
10.1145/3592980.3595300,57204207493,Keep move myself keep brother couple scene.,0.2642331623398537
10.1109/SSI58917.2023.10387755,57205474260,Commercial because ok table build serve enter.,0.3198725346206931
10.1109/SSI58917.2023.10387755,57202195978,High clearly outside herself.,0.8691761844543369
10.1109/SSI58917.2023.10387755,55221807000,So view indeed success.,0.8099841776355815
10.1016/j.cmpb.2024.108117,57204158798,Bad lose seek behavior.,0.03588223694004522
10.1016/j.cmpb.2024.108117,6508309587,Baby soon style produce time simply.,0.7461129992034012
10.1016/j.cmpb.2024.108117,57194171391,House short community various work.,0.14730020703660252
10.1021/acs.jcim.3c00870,58889362100,Network free any run buy.,0.32904864400176637
10.1021/acs.jcim.3c00870,56956337200,Mean on administration.,0.6657999925672273
10.1021/acs.jcim.3c00870,58939939800,Bad very long certain modern assume both.,0.3774864967094165
10.3390/s24041259,57991603800,Task again alone. Police his how nearly.,0.9868100481273132
10.3390/s24041259,56956337200,Land read black oil future grow build yeah.,0.16039012343792813
10.3390/s24041259,23388633900,Fill five put skin over reach.,0.33569794343446113
10.1007/s11633-022-1402-8,58668984300,Court artist box level measure.,0.7500481620850236
10.1007/s11633-022-1402-8,7402612526,To kind role audience happy word.,0.46142676836341945
10.1007/s11633-022-1402-8,57207522864,Section be run religious small.,0.2677684308731224
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,57201870645,Note defense I most.,0.2808484774461596
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,55516817200,To full than recognize sure region seat claim.,0.8752189323932867
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,58838090400,Simply he present dog.,0.0414349450307806
10.1016/j.csbj.2024.01.013,58940186400,Send listen that before myself newspaper want.,0.5855893889661029
10.1016/j.csbj.2024.01.013,6508309587,Student smile it city pass within why lot.,0.1115651533373948
10.1016/j.csbj.2024.01.013,35315327700,Responsibility wall training leg ok whom surface.,0.3714752723380018
10.3233/JIFS-231852,57841812400,Exactly the nature share girl particular.,0.2625438476131401
10.3233/JIFS-231852,58594251100,Ask research support smile method local.,0.478405980017385
10.3233/JIFS-231852,57210343923,Side left during art budget measure.,0.30439977905480764
10.1109/ACCESS.2024.3362247,58181563200,Finish compare recently apply.,0.9170806083205979
10.1109/ACCESS.2024.3362247,16033426700,Operation treat until time bad.,0.8686472549716523
10.1109/ACCESS.2024.3362247,58234727500,All television edge writer from benefit.,0.6218507236000854
10.1007/s11042-023-17013-1,57223594953,If safe reflect certain style.,0.5621872423765948
10.1007/s11042-023-17013-1,58288332600,Number letter its across hundred.,0.14809645473540933
10.1007/s11042-023-17013-1,58921336500,Republican sometimes trouble yard.,0.870893973982252
10.26615/978-954-452-090-8_002,55625223000,Eight stage interesting page.,0.23525698860734578
10.26615/978-954-452-090-8_002,58859175000,Happen federal deal hot stage instead.,0.9149134735947791
10.26615/978-954-452-090-8_002,58882557200,Sense old leader difficult.,0.15111543427422547
10.1007/s00521-023-09296-0,57208013526,Reality identify office sometimes key open.,0.2701483131900647
10.1007/s00521-023-09296-0,56528635300,Should treat Republican product.,0.5553159801159735
10.1007/s00521-023-09296-0,58924027200,Himself rather learn. Far cost issue method.,0.8823476837464864
10.1109/CANDARW60564.2023.00013,58705492000,Upon tell growth. Sign idea hand example.,0.6526191420086411
10.1109/CANDARW60564.2023.00013,58835671300,Board want stock she people improve cup.,0.5330939268690451
10.1109/CANDARW60564.2023.00013,58177404000,Listen minute consider consider central audience.,0.3130627950801106
10.1109/CIPAE60493.2023.00019,58591827300,Reach none how change.,0.8109369671852655
10.1109/CIPAE60493.2023.00019,58909396500,Inside soon because money to particularly.,0.8966779385297993
10.1109/CIPAE60493.2023.00019,57206206494,Themselves whether there choice.,0.7084961533977581
10.1145/3581641.3584067,35115326500,Mention sound remember above.,0.9686416707133425
10.1145/3581641.3584067,57193815133,Beyond place work sea me newspaper cause.,0.2897291998465549
10.1145/3581641.3584067,58928873600,Its mean choice wide among.,0.07069210861325725
10.23919/SICE59929.2023.10354252,36083426700,Line talk under hour indeed listen eat.,0.4980712711213081
10.23919/SICE59929.2023.10354252,58139261400,President cut happy fight mention will.,0.27972404486301194
10.23919/SICE59929.2023.10354252,55892237000,Space choice try owner surface tonight.,0.8444619815282793
10.1016/j.conengprac.2024.105843,15922829700,Paper government stage shoulder.,0.36711844264259597
10.1016/j.conengprac.2024.105843,58940105500,Attorney down single foreign however cold likely.,0.7254356790884011
10.1016/j.conengprac.2024.105843,58532733000,Bag energy arm must.,0.2654340329319731
10.1002/sam.11673,57211430431,Book week since throughout until agent interview.,0.8717027702631995
10.1002/sam.11673,57959602800,Easy all yard general purpose despite.,0.3426414394606758
10.1002/sam.11673,57579239200,Whatever scientist force response.,0.7002729065672761
10.1145/3615890.3628537,58732653200,Bring quality minute do.,0.5330323941379712
10.1145/3615890.3628537,57208666027,Million child source not. Level stay politics.,0.9363132200404853
10.1145/3615890.3628537,57210410589,Perhaps wonder no important.,0.992554879920283
10.1109/ACCESS.2024.3357689,57216705603,First expect front world fine believe mouth.,0.8812915433329715
10.1109/ACCESS.2024.3357689,57210599867,Inside when rock memory few provide room.,0.993767191414802
10.1109/ACCESS.2024.3357689,57192588824,Hear wait care example set spend.,0.16949574553809543
10.1109/IISEC59749.2023.10391023,55417819900,My attack read hundred real.,0.815799095366386
10.1109/IISEC59749.2023.10391023,14022951100,Suffer discussion art threat word bag.,0.4933972735579564
10.1109/IISEC59749.2023.10391023,57208737479,Sometimes leader theory term on beautiful.,0.4386757856419846
10.1109/ICRAMET60171.2023.10366632,57201590201,Unit our thank others.,0.7998066368830109
10.1109/ICRAMET60171.2023.10366632,58965451600,Water time better night network operation.,0.7055345996266185
10.1109/ICRAMET60171.2023.10366632,7003762347,Radio stage store fire base.,0.4581007027842424
10.1007/s10489-023-05172-5,57211088189,Job animal these check goal floor.,0.9631473741868671
10.1007/s10489-023-05172-5,35572931500,New long force reason scene.,0.6453616796583858
10.1007/s10489-023-05172-5,57208230227,Now year budget friend use.,0.23037410984762952
10.1016/j.compgeo.2023.105934,57210964761,Another employee teach develop.,0.7533494949083451
10.1016/j.compgeo.2023.105934,7006898461,Back range several. Leave partner heavy history.,0.16747473957457792
10.1016/j.compgeo.2023.105934,58914838400,Budget successful particular know raise his.,0.6337261105535799
10.1145/3615522.3615529,6603458416,Hold perhaps sign up.,0.4332424006371659
10.1145/3615522.3615529,8694723200,Prove over born baby. Very may role middle.,0.7719560461359546
10.1145/3615522.3615529,57565551400,Recently time tree maintain order.,0.5159127504673
10.1016/j.csi.2023.103801,58765778900,Throughout us father well such speak as popular.,0.7404410476902783
10.1016/j.csi.2023.103801,56005328600,Best so prove seat.,0.817070587730644
10.1016/j.csi.2023.103801,21740649500,Knowledge picture left challenge. Argue be life.,0.421326219446965
10.1109/VizSec60606.2023.00011,57491488500,Stage wall war success rock smile finish.,0.8064948260118678
10.1109/VizSec60606.2023.00011,58679216900,Could high price art with hold.,0.5314892142844334
10.1109/VizSec60606.2023.00011,57222163023,Personal big shake actually once citizen soldier.,0.6124402148628237
10.1109/IEMENTech60402.2023.10423485,35107581800,Full head become. Away true fly paper attorney.,0.3883547543442042
10.1109/IEMENTech60402.2023.10423485,58846819000,Guess happy yourself lay news car force effect.,0.5653161121610608
10.1109/IEMENTech60402.2023.10423485,57200603870,Receive evidence produce involve recently toward.,0.002824470655970579
10.1016/j.comtox.2024.100304,57202983461,Behavior beat we father citizen travel note hear.,0.7838302144430205
10.1016/j.comtox.2024.100304,57219571200,Among amount necessary significant the.,0.2610587865734293
10.1016/j.comtox.2024.100304,57222335083,Memory green yeah condition baby.,0.8487043246284405
10.1145/3583133.3590662,23388633900,Police sea skill production quite.,0.2974599987663328
10.1145/3583133.3590662,56146379100,Sort wait push agent.,0.4389383287380395
10.1145/3583133.3590662,6602531754,Training important set catch natural.,0.5224488848624509
10.1145/3583120.3586957,55934935600,Ready sing program gun turn fast often loss.,0.2550385119762484
10.1145/3583120.3586957,58904621200,Face bit agree there.,0.5338000714329341
10.1145/3583120.3586957,24337639400,Those but blood capital full attorney.,0.4839373452532312
10.1145/3576841.3589614,58349683400,Central factor open pull.,0.5510129467954403
10.1145/3576841.3589614,25625282000,Side price inside personal.,0.617471316417036
10.1145/3576841.3589614,57223742987,Sea night back day discover company they.,0.5961375208002386
10.3390/s24031008,57455876600,Dark industry how sit fish allow quality.,0.8821491093141399
10.3390/s24031008,57445415300,Allow green old.,0.6448736975779796
10.3390/s24031008,57225757647,Family group at question yourself pull fast.,0.7676135679105741
10.1145/3555041.3590817,36538400800,Ask score behind back. Finish law special.,0.8446396193142606
10.1145/3555041.3590817,57203396812,Lay since hold.,0.26620585993795876
10.1145/3555041.3590817,57202836473,Off close something task find house.,0.7641847421496555
10.1109/NKCon59507.2023.10396396,57923337300,Four until unit commercial return lose.,0.048578627519261786
10.1109/NKCon59507.2023.10396396,15122367300,At sell note evidence among.,0.5291203769810432
10.1109/NKCon59507.2023.10396396,58535532000,Tv concern size view quite.,0.9482334198127561
10.3233/JIFS-223030,58847951800,You need value form.,0.0044983975351138294
10.3233/JIFS-223030,57211583553,Stand subject from center.,0.44907517589495505
10.3233/JIFS-223030,6504812746,Significant decade director. Main data open.,0.5714796230679412
10.1109/ICTBIG59752.2023.10456144,56353512400,Relationship become foot Democrat.,0.7465450980798037
10.1109/ICTBIG59752.2023.10456144,57815008200,Song space eat. Measure blue lead like loss.,0.0077319579356680546
10.1109/ICTBIG59752.2023.10456144,57541422600,Peace new long.,0.721958988627279
10.1109/BIOSIG58226.2023.10345977,58691023800,Fast maybe miss control.,0.3941873980458146
10.1109/BIOSIG58226.2023.10345977,57210241290,Father responsibility course.,0.8135345682397513
10.1109/BIOSIG58226.2023.10345977,57200746122,Hundred eye behind health a behavior.,0.9347087258531434
10.1109/IJCB57857.2023.10448552,58916008100,Party four wear space statement structure this.,0.25479535196804837
10.1109/IJCB57857.2023.10448552,56023218000,Religious even tax none it. Our miss gun.,0.5585102794763889
10.1109/IJCB57857.2023.10448552,57201682570,Spring may onto reveal report wind.,0.37417742908750595
10.1109/TBIOM.2024.3377686,57780257100,Raise group specific entire keep build.,0.16176272497091837
10.1109/TBIOM.2024.3377686,6506420706,Move about surface it somebody campaign.,0.8097347695500259
10.1109/TBIOM.2024.3377686,16229323800,Fly official him hand indicate maintain miss.,0.5994657951918592
10.1016/j.procs.2023.12.042,36449520300,Effect bag general pretty most so.,0.06927146740704937
10.1016/j.procs.2023.12.042,57221705225,Accept small among method certain.,0.9762396804655021
10.1016/j.procs.2023.12.042,58831529200,Class entire morning research attention right.,0.3498548892147346
10.1109/MNET.2024.3374080,57559917100,Itself source can require experience.,0.6573084122130214
10.1109/MNET.2024.3374080,14028554500,Financial sister see plan fear tree.,0.6781692576472288
10.1109/MNET.2024.3374080,56524631900,Summer federal magazine themselves energy.,0.9147665550213357
10.3233/ATDE221245,57193815133,Official decade write he time. Visit make recent.,0.9147982613479493
10.3233/ATDE221245,57216965420,Young court option attack choose. Small half per.,0.03826363622271012
10.3233/ATDE221245,58918740400,Day society business reason sure born model.,0.5177812021339766
10.1201/9781032684994-76,56586277400,Enough decide ever as politics. Budget fire try.,0.15353381031861102
10.1201/9781032684994-76,50861109400,Bar sure many hold.,0.6388509149398628
10.1201/9781032684994-76,57203768138,Here place price yard also organization.,0.1145313695139929
10.1109/ICSSS58085.2023.10407074,6602448188,Foreign rich such seek this activity.,0.022274575010258757
10.1109/ICSSS58085.2023.10407074,9737451300,Behind scientist every act result sort.,0.7551138297996947
10.1109/ICSSS58085.2023.10407074,36118361900,Arrive member government current.,0.87626331533814
10.1145/3572848.3577433,58773671400,Letter experience then case pretty.,0.04883426890852749
10.1145/3572848.3577433,7405365838,Begin public listen why again feeling.,0.2525925819447272
10.1145/3572848.3577433,57762902300,Open law marriage base teach herself among.,0.903392805878727
10.1109/ICDSAAI59313.2023.10452571,57193856589,Again its space here paper happen benefit later.,0.1125466447775787
10.1109/ICDSAAI59313.2023.10452571,57368306900,Practice special player son.,0.3282550994585919
10.1109/ICDSAAI59313.2023.10452571,6601985288,Loss front gas.,0.26677793387217186
10.1145/3615887.3627753,57226772700,Process order for until pattern wish option.,0.8122010629544671
10.1145/3615887.3627753,58808360400,Fear chance least face see represent travel.,0.7737739649156054
10.1145/3615887.3627753,58532733000,Arm knowledge why his throw.,0.28197480508529105
10.1109/HPEC58863.2023.10363590,6504559462,North bar although pass hair believe.,0.8529632812396994
10.1109/HPEC58863.2023.10363590,8448272800,Majority chance serve office man guy.,0.09036416717385409
10.1109/HPEC58863.2023.10363590,57205654717,Hour gas yourself know ever system.,0.15688926075031673
10.1007/s00521-024-09577-2,57201418237,His view century effort worry while item school.,0.9977953137235073
10.1007/s00521-024-09577-2,57217578727,Movement drug now cultural spring recent item.,0.7154864601370323
10.1007/s00521-024-09577-2,55550317000,Not tree still choice center trade ever.,0.5742247157749829
10.48786/edbt.2023.53,6506803487,Ahead history rule create.,0.33527268126651855
10.48786/edbt.2023.53,57193828285,Deal role four so white.,0.09751173976479055
10.48786/edbt.2023.53,58706880900,Save reflect million win upon war.,0.09989076362810001
10.1109/PuneCon58714.2023.10450006,36706329900,Theory seat science huge fly turn store.,0.22676645077744872
10.1109/PuneCon58714.2023.10450006,57191971731,Popular keep likely act cell practice.,0.13130265329514978
10.1109/PuneCon58714.2023.10450006,9633071800,Week whose there free.,0.24229386627030414
10.3390/s24051698,57853026700,Could week list draw understand.,0.8090919834204321
10.3390/s24051698,26647940900,Admit decision next small.,0.5795354345239669
10.3390/s24051698,58864835800,Loss interview production you public TV go each.,0.00273296111968091
10.1145/3589462.3589488,55954378200,Feel try relationship those general station out.,0.9981152424333102
10.1145/3589462.3589488,24924109600,Explain information conference goal history.,0.05230778919232226
10.1145/3589462.3589488,55898811000,Experience much debate risk again building.,0.9959988159456988
,23035818200,Good amount nation win.,0.705094964462602
,10641460400,Change magazine determine leg common because.,0.34983841885091504
,56088078800,Claim west whom rather already rule.,0.5306685722301692
10.1038/s41524-023-01193-3,57296186600,Growth production model series trial sign.,0.6127982569110844
10.1038/s41524-023-01193-3,57225201724,Because wall away no high need.,0.6239236396846255
10.1038/s41524-023-01193-3,57193335925,Anyone win though matter.,0.8681988729405438
10.4230/LIPIcs.ICDT.2023.12,25928587900,Nature benefit bit wrong.,0.27586862457084005
10.4230/LIPIcs.ICDT.2023.12,55361564600,Success certain unit different much answer.,0.26976062157743863
10.4230/LIPIcs.ICDT.2023.12,58959466400,Career your goal available yes including.,0.2788002984622192
10.4230/LIPIcs.ICDT.2023.3,57193573228,Present out series soon former fast role.,0.9345069778392693
10.4230/LIPIcs.ICDT.2023.3,58831529200,Guess I crime Mrs sign.,0.19014528302125788
10.4230/LIPIcs.ICDT.2023.3,55797310800,Interest talk become partner.,0.21361935393273768
10.4230/LIPIcs.ICDT.2023.19,23974223300,Mission natural radio visit.,0.3895199245125528
10.4230/LIPIcs.ICDT.2023.19,7005065755,Dark bill expert total.,0.1289477868578235
10.4230/LIPIcs.ICDT.2023.19,24823949600,To wall eight something.,0.5500660689503919
10.4230/LIPIcs.ICDT.2023.20,58817964000,Human huge treat writer. Any try energy forget.,0.3412245632833676
10.4230/LIPIcs.ICDT.2023.20,55986412500,Agreement growth cell west amount cup phone rule.,0.13141917976887163
10.4230/LIPIcs.ICDT.2023.20,50562422100,Weight only arm together own.,0.45255887198343037
10.4230/LIPIcs.ICDT.2023.10,57194236254,Whatever site room detail way.,0.2689804946109162
10.4230/LIPIcs.ICDT.2023.10,58119465500,Vote suffer wall administration.,0.27901856951653636
10.4230/LIPIcs.ICDT.2023.10,7102063099,Network lawyer number lay prove reach.,0.10881898689373193
10.1016/j.eswa.2023.122754,58953213400,Travel state door former.,0.20535112152735746
10.1016/j.eswa.2023.122754,35177461200,Five despite wall under training whole.,0.7299836545381946
10.1016/j.eswa.2023.122754,57211929328,Report inside answer both billion poor foot.,0.6541821378572662
10.1145/3614321.3614381,7004238624,Identify quickly join yes other.,0.24535225035545016
10.1145/3614321.3614381,56303521100,Family opportunity chance major spend.,0.8256059718410299
10.1145/3614321.3614381,57219503860,Red democratic certain about family top notice.,0.1853743801019574
10.1016/j.engappai.2023.107500,57211929328,Over cover risk none now evening lot.,0.04846292697161658
10.1016/j.engappai.2023.107500,7003762347,First hot particular him business movie.,0.28888022638735156
10.1016/j.engappai.2023.107500,58934119300,Now girl material value instead fine young.,0.2270214382818021
,55092424400,Open stock among quality. Ask add both.,0.8207154297387989
,26642725800,Receive design line person mother glass.,0.40995165202542694
,35275335900,Budget less himself example.,0.07460114833540177
10.1109/COMNETSAT59769.2023.10420796,57220698445,Call add business sometimes.,0.9274105704860157
10.1109/COMNETSAT59769.2023.10420796,34769680100,Affect maybe audience reason west century time.,0.9383185798828385
